MONTH, PLANET, RELATIVE_POSITION ERROR, RELATIVE_VELOCITY ERROR, RELATIVE_POSITION_ERROR_NORM, RELATIVE_VELOCITY_ERROR_NORM
0, SUN, (-0.0,0.0,0.0), (-0.0,-0.0,0.0), 0.0, 0.0
0, MERCURY, (0.0,-0.0,-0.0), (0.0,0.0,-0.0), 0.0, 0.0
0, VENUS, (-0.0,0.0,0.0), (-0.0,-0.0,0.0), 0.0, 0.0
0, EARTH, (-0.0,-0.0,0.0), (0.0,-0.0,0.0), 0.0, 0.0
0, MOON, (-0.0,-0.0,0.0), (0.0,-0.0,0.0), 0.0, 0.0
0, MARS, (-0.0,-0.0,-0.0), (0.0,-0.0,-0.0), 0.0, 0.0
0, JUPITER, (0.0,-0.0,-0.0), (0.0,0.0,-0.0), 0.0, 0.0
0, SATURN, (0.0,-0.0,-0.0), (0.0,0.0,-0.0), 0.0, 0.0
0, TITAN, (0.0,-0.0,-0.0), (0.0,0.0,-0.0), 0.0, 0.0
0, URANUS, (0.0,0.0,-0.0), (-0.0,0.0,0.0), 0.0, 0.0
0, NEPTUNE, (0.0,-0.0,-0.0), (0.0,0.0,-0.0), 0.0, 0.0
1, SUN, (-8.784752376454791E-5,7.050602433320948E-4,3.0866138282603715E-4), (-0.00408778732348512,-0.10642102753299433,0.0037279147482068673), 7.746605601211133E-4, 0.10656473363524295
1, MERCURY, (1.2361437222919285,4.024075384607195,-4.396214843405697), (-2.3886716033952804,0.9369006646373158,1.5177327472738549), 6.086701812356497, 2.9811151565164784
1, VENUS, (-0.3582168483548357,-0.24553513648399306,0.41477266531812745), (2.5194670097562684,-0.0743868614831928,-1.516521786458745), 0.6005357421407886, 2.9416127799585614
1, EARTH, (-0.15963103981377283,-0.07316738445027146,0.17828375562713034), (0.7140268021917834,-0.29380664993852024,0.07713447473103553), 0.25024114877420633, 0.7759551204730549
1, MOON, (-0.17983098041040282,-0.0769099744337954,5.890170019720634), (0.7571699375431955,-0.25996625670157086,0.35710141824146674), 5.893416427412757, 0.8765900934032169
1, MARS, (0.02012292321697317,-0.04364191163573228,-0.03470456576960747), (0.0035163814361805854,1.3367828058392435,-0.299241899943656), 0.05927862494419277, 1.3698709244332965
1, JUPITER, (8.838896398226555E-4,-9.598559135244181E-4,-5.700445035513605E-4), (0.011633861972539121,0.13239771237369435,-0.00311086091878979), 0.0014239153788560385, 0.13294426817971372
1, SATURN, (1.3519885571962675E-4,-1.3448977799953673E-4,-4.629681648503111E-5), (0.008176883847669974,0.03292906180379274,-0.0015414237114327952), 1.9623869697618196E-4, 0.03396410646247676
1, TITAN, (0.021286324277622202,-0.00428515637805861,-0.5702393753059152), (0.47130517239007214,0.3106877785204025,-0.6311131552000472), 0.5706526222805928, 0.8467344778087975
1, URANUS, (1.694841804150927E-5,1.7129158638795498E-5,-2.266809474212444E-5), (-0.0076242715504871396,0.004499974573496364,0.008059134031515633), 3.308322035444417E-5, 0.01197200606312972
1, NEPTUNE, (4.59343659615513E-6,-6.807068973452891E-6,-6.8096808973728426E-6), (0.0,0.0,-0.0), 1.0668064571246596E-5, 0.0
2, SUN, (-4.660168110833521E-4,0.0030399121992046563,0.0011161663567117962), (-0.01176078221152193,-0.20095503132296333,0.009367916092106774), 0.003271706769094821, 0.20151674487284865
2, MERCURY, (-4.429380575028085,-4.59183686628474,6.078199438684751), (-24.07491974129637,-1.0649061717658415,-0.07434755180913569), 8.811860558442548, 24.098574921828607
2, VENUS, (-3.6679649615951555,-0.08199128818568024,9.572511806381), (1.532251679129552,-1.4153617937644976,-1.2805366538461005), 10.251520463527921, 2.44761482616995
2, EARTH, (-1.3296800174878842,-0.2882582249520669,0.21824505035137373), (0.8034535588157162,-1.9448562552162474,0.3219069205865609), 1.37795959852311, 2.1287619735773484
2, MOON, (-0.0766297048045638,-0.8895742009392676,12.699151890178308), (0.8401734665031497,-1.6770039201700748,-8.288282044189051), 12.730501682983844, 8.497873430812461
2, MARS, (0.018322527397332283,-0.20591564139027912,-0.13640621535796235), (0.09775338561511243,1.1413892317226717,-1.2676190582591145), 0.2476764461301858, 1.7085617283415344
2, JUPITER, (0.0032987433530914535,-0.0040274460274764695,-0.002145001015910101), (0.02621747927608193,0.2356458970758117,-0.008034782857045364), 0.0056305469158916, 0.2372359643136253
2, SATURN, (5.36716352235948E-4,-5.573565679515837E-4,-1.3282995698282802E-4), (0.017049095894821745,0.06466546848760496,-0.002629179732087215), 7.850825332844251E-4, 0.06692687854379492
2, TITAN, (0.04078383595367277,-0.008340768268912106,-0.8775397714769045), (0.6018400251740229,0.3500899104012618,-0.6805806089499331), 0.878526573425158, 0.9736345960086329
2, URANUS, (7.081885136890327E-5,7.034468039823639E-5,-7.970207452143823E-5), (-0.01552159451704618,0.009219916212044372,0.00705165482468757), 1.2773450768121248E-4, 0.01938175913262922
2, NEPTUNE, (1.096355164079358E-6,-3.4753622784222124E-6,-4.300216253640567E-6), (0.01713162189593704,4.493524543039061E-4,-0.0032819329836000803), 5.636665453985895E-6, 0.017448938951190714
3, SUN, (-0.0012822553354061477,0.007067815475826443,0.0016724140812479017), (-0.026498926335779025,-0.28001476720493157,6.716669211529941E-4), 0.007375307668474961, 0.28126662455085927
3, MERCURY, (29.492714488132805,-0.32764554191101797,-3.911422384127999), (0.0160213025344824,0.7086081659525065,-0.24197344798989984), 29.752760956703, 0.7489548481194293
3, VENUS, (5.819295030143639,-0.9520271054058341,-3.5790303158843946), (1.5551769203673904,2.984047998045655,-1.3628967595992696), 6.8978263430809434, 3.6305103340453213
