MONTH, PLANET, RELATIVE_POSITION ERROR, RELATIVE_VELOCITY ERROR, RELATIVE_POSITION_ERROR_NORM, RELATIVE_VELOCITY_ERROR_NORM
0, SUN, (-0.0,0.0,0.0), (-0.0,-0.0,0.0), 0.0, 0.0
0, MERCURY, (0.0,-0.0,-0.0), (0.0,0.0,-0.0), 0.0, 0.0
0, VENUS, (-0.0,0.0,0.0), (-0.0,-0.0,0.0), 0.0, 0.0
0, EARTH, (-0.0,-0.0,0.0), (0.0,-0.0,0.0), 0.0, 0.0
0, MOON, (-0.0,-0.0,0.0), (0.0,-0.0,0.0), 0.0, 0.0
0, MARS, (-0.0,-0.0,-0.0), (0.0,-0.0,-0.0), 0.0, 0.0
0, JUPITER, (0.0,-0.0,-0.0), (0.0,0.0,-0.0), 0.0, 0.0
0, SATURN, (0.0,-0.0,-0.0), (0.0,0.0,-0.0), 0.0, 0.0
0, TITAN, (0.0,-0.0,-0.0), (0.0,0.0,-0.0), 0.0, 0.0
0, URANUS, (0.0,0.0,-0.0), (-0.0,0.0,0.0), 0.0, 0.0
0, NEPTUNE, (0.0,-0.0,-0.0), (0.0,0.0,-0.0), 0.0, 0.0
1, SUN, (-0.05123112284705909,0.01274721672088602,0.13649714932700693), (-1.000000279001048,-0.9999890876932035,0.9999993332781423), 0.14635091819561272, 1.732044283517136
1, MERCURY, (0.9997702915945483,4.410215873530322,-1.1471637991564), (-0.9999972289724953,0.9998354759153429,0.9999001701904889), 4.665354163318023, 1.7318965867506346
1, VENUS, (-0.07876684492034372,-2.5428574307222096,0.13836546454197818), (0.9997516066890768,-0.9999524351265323,-0.999833997640174), 2.547836951340446, 1.7317841004091716
1, EARTH, (-0.28212648834642134,-0.7063959719946795,0.31856416763040063), (0.9999135222832911,-1.0000150995903898,0.9999409672386596), 0.8246658435845645, 1.7319755164019903
1, MOON, (-0.27965981445248744,-0.7094927607792682,0.6992031649398267), (0.9999053992972872,-0.9999817364876051,1.00006852221407), 1.0346374511294563, 1.732025210548642
1, MARS, (2.2577713561426163,-0.02144796009987586,-0.2886479397905121), (0.999995039956504,0.9998594176523757,-1.0000258355094171), 2.2762489197703797, 1.7319816992947892
1, JUPITER, (0.15375222625043453,-0.013562976683539455,-0.4730116982548084), (1.000001148553554,0.9999855511665484,-1.0000002325872228), 0.4975578037769892, 1.732043262977225
1, SATURN, (0.03244083715649278,-0.0079287137534018,-0.39501729046419765), (1.0000007921832983,0.9999960418849398,-0.9999980152211251), 0.3964264524257605, 1.7320478338079928
1, TITAN, (0.03338981040648104,-0.00751260019956059,-0.2747505832945646), (1.0004478312534881,1.0006850622254342,-1.0013180967565427), 0.2768739814815445, 1.7334660041988346
1, URANUS, (0.004429225469087035,0.00763152767725157,-0.007663409663914676), (-0.9999991565087348,1.0000004864656922,0.999999511563626), 0.01168700563111214, 1.7320503194414685
1, NEPTUNE, (6.263416617473237E-4,-0.015502568801185742,-0.004225738707930429), (1.000001740490443,0.9999999291182685,-1.0000002555854277), 0.01608038590769635, 1.73205191908077
2, SUN, (-0.09866760155842338,0.02789237206808726,0.24366924891963515), (-1.0000002810332278,-0.9999902420948186,0.9999993370311623), 0.26436335390128396, 1.7320449533468099
2, MERCURY, (-1.0001697810600245,-6.2650592195420485,2.2453272905001387), (-0.9999539273476378,-1.0001693371914377,-1.0001785929112652), 6.729992663946906, 1.732225094378292
2, VENUS, (-1.3760338377531627,-1.533538990377391,6.077756628198541), (0.9999129766565243,-0.9998758607465112,-0.9999098251697505), 6.417502363790815, 1.731876830568701
2, EARTH, (-1.8914141500807364,-0.7986815027257417,0.44891979288579), (0.9999405615815051,-1.000034380648563,0.9999622226028431), 2.101634747135311, 1.7320145310614194
2, MOON, (-0.27961959820974497,-0.7094808681438053,0.6995488091579549), (0.9999376996078085,-0.999960449269231,-0.9996280296911413), 1.0348520466034647, 1.731777266551294
2, MARS, (1.3890389279689839,-0.15489077956433664,-0.4094451487029007), (0.9999945357797182,0.9999409791697211,-1.000045092592717), 1.4563878696293828, 1.7320396128931261
2, JUPITER, (0.2684994695450757,-0.030071789291523664,-0.6455484020466884), (1.000001165111492,0.9999872706307773,-1.0000002337290128), 0.6998064139761894, 1.7320442659199022
2, SATURN, (0.06357151540709913,-0.016541398511113522,-0.5703005308049882), (1.0000007965263085,0.9999961601877433,-0.9999979424662359), 0.5740711200472549, 1.7320478626124012
2, TITAN, (0.06460075281353947,-0.01584710362926834,-0.444451200217692), (1.000348950410075,1.0006684061234292,-1.0011810058452975), 0.44940099836611375, 1.7333201343276277
2, URANUS, (0.00908423287619992,0.0153611380546019,-0.015740770005593242), (-0.9999991632212293,1.0000004887514997,0.9999995110675347), 0.023796211665947038, 1.732050324350221
2, NEPTUNE, (0.0012623492349510279,-0.03204675329230042,-0.008545767066784326), (1.0000017703078714,0.9999999291501191,-1.000000254746614), 0.033190632065814664, 1.732051935829989
3, SUN, (-0.1398496106608679,0.04475115396464299,0.32473363145133466), (-1.0000002850288923,-0.9999912075348242,0.9999993311906056), 0.3563881462376867, 1.7320455096753318
3, MERCURY, (0.9990081193426029,-0.024434994995240652,-0.12183934393338534), (1.0000020298284997,0.9992393284409303,-1.000239762917505), 1.0067070662426978, 1.7317513904961843
3, VENUS, (2.9758326151031587,-1.554949373163323,-2.485048092286448), (0.9999092141870634,1.0001019875051673,-0.999883333365628), 4.177189405232809, 1.7319899255972409
3, EARTH, (7.151643699725133,-0.8080293217919916,0.49337138123321567), (0.9999431765167783,0.999927646849653,0.9999609988161599), 7.214037310169235, 1.7319537102215408
